url,brand,type,name
http://www.cvworld.cn/series_22.html,北汽,,北汽1041
http://www.cvworld.cn/series_23.html,北汽,,北汽旗铃
http://www.cvworld.cn/series_65.html,北奔重汽,,北奔重卡
http://www.cvworld.cn/series_392.html,北奔重汽,,北奔重卡V3ET
http://www.cvworld.cn/series_289.html,北奔重汽,,北奔V3
http://www.cvworld.cn/series_86.html,霸龙重卡,,霸龙406
http://www.cvworld.cn/series_352.html,霸龙重卡,,霸龙康明斯M7C
http://www.cvworld.cn/series_58.html,霸龙重卡,,霸龙重卡
http://www.cvworld.cn/series_355.html,霸龙重卡,,霸龙M系
http://www.cvworld.cn/series_131.html,长安汽车,,长安之星2
http://www.cvworld.cn/series_132.html,长安汽车,,长安星光
http://www.cvworld.cn/series_361.html,长安汽车,,长安神骐小卡
http://www.cvworld.cn/series_364.html,长安汽车,,神骐
http://www.cvworld.cn/series_79.html,长安汽车,,长安星卡
http://www.cvworld.cn/series_130.html,长安汽车,,长安之星
http://www.cvworld.cn/series_150.html,昌河汽车,,昌河浪迪
http://www.cvworld.cn/series_149.html,昌河汽车,,昌河福瑞达
http://www.cvworld.cn/series_238.html,东风小康,,新3U金钻
http://www.cvworld.cn/series_272.html,东风小康,,新福运08
http://www.cvworld.cn/series_273.html,东风小康,,东风小康K17
http://www.cvworld.cn/series_274.html,东风小康,,东风小康V07
http://www.cvworld.cn/series_275.html,东风小康,,东风小康K02
http://www.cvworld.cn/series_372.html,大运汽车,,大运N6系列
http://www.cvworld.cn/series_374.html,大运汽车,,大运N9系列
http://www.cvworld.cn/series_371.html,大运汽车,,大运N8系列
http://www.cvworld.cn/series_88.html,大运汽车,,大运重卡
http://www.cvworld.cn/series_383.html,东风商用车,,东风天龙旗舰
http://www.cvworld.cn/series_400.html,东风商用车,,东风天龙启航版
http://www.cvworld.cn/series_39.html,东风商用车,,东风天龙
http://www.cvworld.cn/series_41.html,东风商用车,,东风大力神
http://www.cvworld.cn/series_40.html,东风商用车,,东风天锦
http://www.cvworld.cn/series_34.html,东风汽车（卡车）,,东风凯普特N300
http://www.cvworld.cn/series_35.html,东风汽车（卡车）,,东风凯普特N280
http://www.cvworld.cn/series_401.html,东风汽车（卡车）,,凯普特E280
http://www.cvworld.cn/series_32.html,东风汽车（卡车）,,东风多利卡D5
http://www.cvworld.cn/series_402.html,东风汽车（卡车）,,东风多利卡D6
http://www.cvworld.cn/series_403.html,东风汽车（卡车）,,东风多利卡D7
http://www.cvworld.cn/series_404.html,东风汽车（卡车）,,东风多利卡D8
http://www.cvworld.cn/series_405.html,东风汽车（卡车）,,东风多利卡D9
http://www.cvworld.cn/series_326.html,UD,,日产优迪狮
http://www.cvworld.cn/series_351.html,福田欧曼,,欧曼GTL-9系
http://www.cvworld.cn/series_350.html,福田欧曼,,欧曼GTL-6系
http://www.cvworld.cn/series_99.html,福田欧曼,,欧曼ETX-9系
http://www.cvworld.cn/series_100.html,福田欧曼,,欧曼ETX-6系
http://www.cvworld.cn/series_101.html,福田欧曼,,欧曼ETX-5系
http://www.cvworld.cn/series_102.html,福田欧曼,,欧曼ETX-3系
http://www.cvworld.cn/series_413.html,福田欧曼,,公路运输类 （复合型） 山区版
http://www.cvworld.cn/series_301.html,福田汽车（卡车）,,奥铃CTS
http://www.cvworld.cn/series_302.html,福田汽车（卡车）,,奥铃CTX
http://www.cvworld.cn/series_303.html,福田汽车（卡车）,,奥铃捷运
http://www.cvworld.cn/series_218.html,福建新龙马,,福建新龙马
http://www.cvworld.cn/series_239.html,华菱汽车,,华菱重卡
http://www.cvworld.cn/series_235.html,华菱汽车,,华菱星凯马
http://www.cvworld.cn/series_152.html,哈飞汽车,,哈飞中意
http://www.cvworld.cn/series_154.html,哈飞汽车,,哈飞民意2代
http://www.cvworld.cn/series_153.html,哈飞汽车,,哈飞民意
http://www.cvworld.cn/series_10.html,金杯汽车,,领骐
http://www.cvworld.cn/series_11.html,金杯汽车,,金骐
http://www.cvworld.cn/series_12.html,金杯汽车,,领驰
http://www.cvworld.cn/series_119.html,金杯汽车,,金杯海狮第六代
http://www.cvworld.cn/series_310.html,金杯汽车,,金杯五十铃
http://www.cvworld.cn/series_311.html,金杯汽车,,金杯金驭
http://www.cvworld.cn/series_246.html,金杯汽车,,金杯海狮
http://www.cvworld.cn/series_70.html,精功汽车,,精功远征
http://www.cvworld.cn/series_71.html,精功汽车,,精功远力
http://www.cvworld.cn/series_237.html,精功汽车,,精功远航
http://www.cvworld.cn/series_227.html,路之友,,路之友
http://www.cvworld.cn/series_223.html,雷诺卡车,,雷诺Kerax
http://www.cvworld.cn/series_313.html,联合卡车,,联合卡车
http://www.cvworld.cn/series_229.html,德国曼,,MAN TGX
http://www.cvworld.cn/series_296.html,德国曼,,MAN TGS
http://www.cvworld.cn/series_297.html,德国曼,,MAN TGM
http://www.cvworld.cn/series_298.html,德国曼,,MAN TGL
http://www.cvworld.cn/series_146.html,南京依维柯,,依维柯康达
http://www.cvworld.cn/series_199.html,南京依维柯,,威尼斯之旅
http://www.cvworld.cn/series_262.html,南京依维柯,,依维柯康运
http://www.cvworld.cn/series_359.html,南京依维柯,,跃进超越
http://www.cvworld.cn/series_360.html,南京依维柯,,欧霸
http://www.cvworld.cn/series_363.html,南京依维柯,,超越轻卡
http://www.cvworld.cn/series_377.html,南京依维柯,,Power  Daily
http://www.cvworld.cn/series_378.html,南京依维柯,,Turbo  Daily
http://www.cvworld.cn/series_379.html,南京依维柯,,跃进
http://www.cvworld.cn/series_380.html,南京依维柯,,Venice
http://www.cvworld.cn/series_143.html,南京依维柯,,依维柯快运王
http://www.cvworld.cn/series_144.html,南京依维柯,,依维柯得意
http://www.cvworld.cn/series_145.html,南京依维柯,,依维柯都灵
http://www.cvworld.cn/series_319.html,南京依维柯,,依维柯宝迪
http://www.cvworld.cn/series_328.html,纳威司达,,International TranStar
http://www.cvworld.cn/series_329.html,纳威司达,,International ProStar
http://www.cvworld.cn/series_330.html,纳威司达,,International E-Sar
http://www.cvworld.cn/series_121.html,奇瑞汽车,,开瑞优雅
http://www.cvworld.cn/series_122.html,奇瑞汽车,,开瑞优翼
http://www.cvworld.cn/series_133.html,奇瑞汽车,,开瑞优派
http://www.cvworld.cn/series_335.html,奇瑞汽车,,开瑞优优
http://www.cvworld.cn/series_225.html,青年汽车,,青年曼卡
http://www.cvworld.cn/series_192.html,青年汽车,,青年尼奥普兰
http://www.cvworld.cn/series_6.html,庆铃汽车,,五十铃100P轻型商用车
http://www.cvworld.cn/series_7.html,庆铃汽车,,五十铃600P轻型商用车
http://www.cvworld.cn/series_173.html,安凯客车,,安凯客车
http://www.cvworld.cn/series_8.html,庆铃汽车,,五十铃700P中型商用车
http://www.cvworld.cn/series_83.html,松花江,,锐意
http://www.cvworld.cn/series_57.html,陕汽,,德龙F2000
http://www.cvworld.cn/series_59.html,陕汽,,陕汽华山
http://www.cvworld.cn/series_61.html,陕汽,,陕汽德御
http://www.cvworld.cn/series_181.html,安源客车,,安源客车
http://www.cvworld.cn/series_194.html,北方华德尼奥普兰,,北方华德尼奥普兰
http://www.cvworld.cn/series_316.html,长安客车,,长安客车
http://www.cvworld.cn/series_174.html,常隆客车,,常隆客车
http://www.cvworld.cn/series_205.html,东风御风,,东风御风
http://www.cvworld.cn/series_249.html,陕汽,,陕汽德龙FC
http://www.cvworld.cn/series_338.html,陕汽,,德龙M3000
http://www.cvworld.cn/series_103.html,陕汽,,德龙F3000
http://www.cvworld.cn/series_62.html,陕汽,,陕汽奥龙
http://www.cvworld.cn/series_240.html,陕汽,,德龙M2000
http://www.cvworld.cn/series_336.html,陕汽,,陕汽通家
http://www.cvworld.cn/series_107.html,大金龙,,金龙海狮
http://www.cvworld.cn/series_118.html,东南汽车,,东南得利卡
http://www.cvworld.cn/series_207.html,东风旅行车,,东风旅行车
http://www.cvworld.cn/series_268.html,福田汽车（客车）,,欧辉纯电动客车
http://www.cvworld.cn/series_264.html,桂林大宇,,桂林大宇
http://www.cvworld.cn/series_232.html,斯堪尼亚,,斯堪尼亚P系列
http://www.cvworld.cn/series_300.html,斯堪尼亚,,斯堪尼亚R系列
http://www.cvworld.cn/series_299.html,斯堪尼亚,,斯堪尼亚G系列
http://www.cvworld.cn/series_256.html,上海华建,,华建
http://www.cvworld.cn/series_68.html,上依红,,红岩特霸
http://www.cvworld.cn/series_177.html,黄海客车,,丹东黄海
http://www.cvworld.cn/series_163.html,恒通客车,,恒通客车
http://www.cvworld.cn/series_164.html,海格客车,,海格客车
http://www.cvworld.cn/series_160.html,江淮客车,,江淮客车
http://www.cvworld.cn/series_340.html,江淮星锐,,星锐医疗车
http://www.cvworld.cn/series_95.html,上依红,,红岩新大康
http://www.cvworld.cn/series_67.html,上依红,,红岩杰狮
http://www.cvworld.cn/series_96.html,上依红,,红岩金刚
http://www.cvworld.cn/series_343.html,三环十通,,三环御龙
http://www.cvworld.cn/series_344.html,三环十通,,三环福星卡
http://www.cvworld.cn/series_342.html,三环十通,,三环昊龙
http://www.cvworld.cn/series_341.html,江淮星锐,,星锐厢式货车
http://www.cvworld.cn/series_349.html,江淮星锐,,星锐专业校车
http://www.cvworld.cn/series_117.html,金龙客车,,XMQ6113BYBEVL
http://www.cvworld.cn/series_241.html,江铃汽车（客车）,,福特新世代全顺
http://www.cvworld.cn/series_242.html,江铃汽车（客车）,,福特经典全顺
http://www.cvworld.cn/series_339.html,江淮汽车（客车）,,星锐客车
http://www.cvworld.cn/series_29.html,时代汽车,,小卡之星
http://www.cvworld.cn/series_38.html,时代汽车,,时代驭菱
http://www.cvworld.cn/series_28.html,时代汽车,,时代领航
http://www.cvworld.cn/series_384.html,汕德卡,,汕德卡C7H
http://www.cvworld.cn/series_284.html,凯马百路佳,,凯马百路佳
http://www.cvworld.cn/series_408.html,南京依维柯,,依维柯经典
http://www.cvworld.cn/series_409.html,南京依维柯,,Power Daily
http://www.cvworld.cn/series_410.html,南京依维柯,,Turbo Daily
http://www.cvworld.cn/series_216.html,南车时代,,南车时代
http://www.cvworld.cn/series_214.html,陕西欧舒特,,陕西欧舒特
http://www.cvworld.cn/series_406.html,汕德卡,,汕德卡C5H
http://www.cvworld.cn/series_368.html,四川现代,,四川现代创虎
http://www.cvworld.cn/series_375.html,唐骏汽车,,唐骏金利卡
http://www.cvworld.cn/series_376.html,唐骏汽车,,唐骏欧冠旗舰版1
http://www.cvworld.cn/series_189.html,申沃客车,,申沃客车
http://www.cvworld.cn/series_278.html,上饶客车,,上饶客车
http://www.cvworld.cn/series_209.html,四川南骏,,四川南骏
http://www.cvworld.cn/series_115.html,少林客车,,少林客车
http://www.cvworld.cn/series_370.html,上汽大通,,大通G10
http://www.cvworld.cn/series_306.html,五征汽车,,五征奥微
http://www.cvworld.cn/series_307.html,五征汽车,,五征奥驰
http://www.cvworld.cn/series_308.html,五征汽车,,五征福尔达
http://www.cvworld.cn/series_309.html,五征汽车,,五征福临门
http://www.cvworld.cn/series_304.html,沃尔沃卡车,,沃尔沃FM
http://www.cvworld.cn/series_373.html,上汽大通,,大通-商旅
http://www.cvworld.cn/series_120.html,上汽大通,,大通V80
http://www.cvworld.cn/series_125.html,上汽通用五菱,,五菱兴旺
http://www.cvworld.cn/series_127.html,上汽通用五菱,,五菱荣光
http://www.cvworld.cn/series_128.html,上汽通用五菱,,五菱鸿途
http://www.cvworld.cn/series_333.html,上汽通用五菱,,五菱宏光
